x	I^2(x)
5.626	.4424229100
5.627	.4424236236
5.628	.4424243368
5.629	.4424250498
5.630	.4424257621
5.631	.4424264743
5.632	.4424271854
5.633	.4424278973
5.634	.4424286087
5.635	.4424293192
5.636	.4424300297
5.637	.4424307390
5.638	.4424314489
5.639	.4424321569
5.640	.4424328675
5.641	.4424335759
5.642	.4424342835
5.643	.4424349912
5.644	.4424356979
5.645	.4424364055
5.646	.4424371119
5.647	.4424378183
5.648	.4424385231
5.649	.4424392287
5.650	.4424399340
5.651	.4424406388
5.652	.4424413427
5.653	.4424420472
5.654	.4424427509
5.655	.4424434537
5.656	.4424441570
5.657	.4424448597
5.658	.4424455614
5.659	.4424462631
5.660	.4424469641
5.661	.4424476647
5.662	.4424483662
5.663	.4424490661
5.664	.4424497662
5.665	.4424504661
5.666	.4424511647
5.667	.4424518639
5.668	.4424525617
5.669	.4424532598
5.670	.4424539571
5.671	.4424546551
5.672	.4424553519
5.673	.4424560482
5.674	.4424567445
5.675	.4424574403
5.676	.4424581361
5.677	.4424588315
5.678	.4424595258
5.679	.4424602204
5.680	.4424609141
5.681	.4424616082
5.682	.4424623013
5.683	.4424629948
5.684	.4424636870
5.685	.4424643792
5.686	.4424650711
5.687	.4424657626
5.688	.4424664532
5.689	.4424671450
5.690	.4424678348
5.691	.4424685246
5.692	.4424692141
5.693	.4424699038
5.694	.4424705927
5.695	.4424712815
5.696	.4424719696
5.697	.4424726578
5.698	.4424733452
5.699	.4424740325
5.700	.4424747196
5.701	.4424754053
5.702	.4424760914
5.703	.4424767778
5.704	.4424774630
5.705	.4424781479
5.706	.4424788322
5.707	.4424795173
5.708	.4424802008
5.709	.4424808844
5.710	.4424815677
5.711	.4424822509
5.712	.4424829332
5.713	.4424836156
5.714	.4424842969
5.715	.4424849789
5.716	.4424856595
5.717	.4424863404
5.718	.4424870211
5.719	.4424877008
5.720	.4424883807
5.721	.4424890602
5.722	.4424897387
5.723	.4424904174
5.724	.4424910955
5.725	.4424917738
5.726	.4424924518
5.727	.4424931293
5.728	.4424938054
5.729	.4424944826
5.730	.4424951588
5.731	.4424958342
5.732	.4424965093
5.733	.4424971841
5.734	.4424978597
5.735	.4424985340
5.736	.4424992083
5.737	.4424998812
5.738	.4425005549
5.739	.4425012277
5.740	.4425019007
5.741	.4425025734
5.742	.4425032453
5.743	.4425039170
5.744	.4425045889
5.745	.4425052598
5.746	.4425059296
5.747	.4425066001
5.748	.4425072704
5.749	.4425079390
5.750	.4425086082
5.751	.4425092776
5.752	.4425099461
5.753	.4425106139
5.754	.4425112827
5.755	.4425119495
5.756	.4425126163
5.757	.4425132831
5.758	.4425139498
5.759	.4425146153
5.760	.4425152813
5.761	.4425159473
5.762	.4425166119
5.763	.4425172772
5.764	.4425179411
5.765	.4425186058
5.766	.4425192686
5.767	.4425199324
5.768	.4425205955
5.769	.4425212583
5.770	.4425219202
5.771	.4425225825
5.772	.4425232444
5.773	.4425239048
5.774	.4425245668
5.775	.4425252269
5.776	.4425258869
5.777	.4425265475
5.778	.4425272074
5.779	.4425278657
5.780	.4425285255
5.781	.4425291833
5.782	.4425298421
5.783	.4425305003
5.784	.4425311565
5.785	.4425318145
5.786	.4425324720
5.787	.4425331274
5.788	.4425337836
5.789	.4425344402
5.790	.4425350956
5.791	.4425357506
5.792	.4425364058
5.793	.4425370593
5.794	.4425377146
5.795	.4425383688
5.796	.4425390220
5.797	.4425396752
5.798	.4425403284
5.799	.4425409806
5.800	.4425416328
5.801	.4425422848
5.802	.4425429359
5.803	.4425435864
5.804	.4425442379
5.805	.4425448884
5.806	.4425455391
5.807	.4425461887
5.808	.4425468389
5.809	.4425474876
5.810	.4425481361
5.811	.4425487847
5.812	.4425494332
5.813	.4425500813
5.814	.4425507275
5.815	.4425513750
5.816	.4425520224
5.817	.4425526691
5.818	.4425533146
5.819	.4425539607
5.820	.4425546069
5.821	.4425552510
5.822	.4425558970
5.823	.4425565411
5.824	.4425571853
5.825	.4425578294
5.826	.4425584731
5.827	.4425591164
5.828	.4425597593
5.829	.4425604017
5.830	.4425610444
5.831	.4425616859
5.832	.4425623269
5.833	.4425629685
5.834	.4425636094
5.835	.4425642503
5.836	.4425648909
5.837	.4425655302
5.838	.4425661697
5.839	.4425668093
5.840	.4425674486
5.841	.4425680871
5.842	.4425687249
5.843	.4425693633
5.844	.4425700014
5.845	.4425706386
5.846	.4425712755
5.847	.4425719125
5.848	.4425725483
5.849	.4425731848
5.850	.4425738206
5.851	.4425744555
5.852	.4425750911
5.853	.4425757260
5.854	.4425763605
5.855	.4425769945
5.856	.4425776277
5.857	.4425782615
5.858	.4425788945
5.859	.4425795279
5.860	.4425801597
5.861	.4425807927
5.862	.4425814245
5.863	.4425820556
5.864	.4425826874
5.865	.4425833172
5.866	.4425839482
5.867	.4425845787
5.868	.4425852086
5.869	.4425858385
5.870	.4425864676
5.871	.4425870966
5.872	.4425877258
5.873	.4425883537
5.874	.4425889812
5.875	.4425896090
5.876	.4425902370
5.877	.4425908643
5.878	.4425914910
5.879	.4425921169
5.880	.4425927435
5.881	.4425933694
5.882	.4425939951
5.883	.4425946198
5.884	.4425952448
5.885	.4425958692
5.886	.4425964945
5.887	.4425971177
5.888	.4425977407
5.889	.4425983647
5.890	.4425989874
5.891	.4425996102
5.892	.4426002321
5.893	.4426008546
5.894	.4426014758
5.895	.4426020982
5.896	.4426027183
5.897	.4426033402
5.898	.4426039596
5.899	.4426045799
5.900	.4426051997
5.901	.4426058205
5.902	.4426064386
5.903	.4426070580
5.904	.4426076761
5.905	.4426082943
5.906	.4426089120
5.907	.4426095298
5.908	.4426101477
5.909	.4426107647
5.910	.4426113817
5.911	.4426119985
5.912	.4426126140
5.913	.4426132297
5.914	.4426138452
5.915	.4426144604
5.916	.4426150750
5.917	.4426156897
5.918	.4426163036
5.919	.4426169188
5.920	.4426175318
5.921	.4426181446
5.922	.4426187580
5.923	.4426193706
5.924	.4426199830
5.925	.4426205955
5.926	.4426212069
5.927	.4426218185
5.928	.4426224291
5.929	.4426230411
5.930	.4426236510
5.931	.4426242614
5.932	.4426248711
5.933	.4426254805
5.934	.4426260900
5.935	.4426266997
5.936	.4426273078
5.937	.4426279160
5.938	.4426285245
5.939	.4426291325
5.940	.4426297396
5.941	.4426303469
5.942	.4426309545
5.943	.4426315603
5.944	.4426321668
5.945	.4426327731
5.946	.4426333778
5.947	.4426339840
5.948	.4426345889
5.949	.4426351934
5.950	.4426357976
5.951	.4426364025
5.952	.4426370064
5.953	.4426376106
5.954	.4426382126
5.955	.4426388163
5.956	.4426394185
5.957	.4426400212
5.958	.4426406235
5.959	.4426412252
5.960	.4426418259
5.961	.4426424277
5.962	.4426430290
5.963	.4426436290
5.964	.4426442287
5.965	.4426448292
5.966	.4426454280
5.967	.4426460280
5.968	.4426466273
5.969	.4426472264
5.970	.4426478246
5.971	.4426484230
5.972	.4426490206
5.973	.4426496181
5.974	.4426502154
5.975	.4426508127
5.976	.4426514086
5.977	.4426520054
5.978	.4426526012
5.979	.4426531972
5.980	.4426537924
5.981	.4426543885
5.982	.4426549831
5.983	.4426555777
5.984	.4426561713
5.985	.4426567655
5.986	.4426573590
5.987	.4426579523
5.988	.4426585464
5.989	.4426591392
5.990	.4426597312
5.991	.4426603236
5.992	.4426609154
5.993	.4426615077
5.994	.4426620986
5.995	.4426626898
5.996	.4426632808
5.997	.4426638706
5.998	.4426644613
5.999	.4426650511
6.000	.4426656406
6.001	.4426662299
6.002	.4426668190
6.003	.4426674071
6.004	.4426679961
6.005	.4426685845
6.006	.4426691716
6.007	.4426697595
6.008	.4426703469
6.009	.4426709341
6.010	.4426715204
6.011	.4426721067
6.012	.4426726931
6.013	.4426732783
6.014	.4426738638
6.015	.4426744495
6.016	.4426750344
6.017	.4426756194
6.018	.4426762030
6.019	.4426767875
6.020	.4426773718
6.021	.4426779550
6.022	.4426785380
6.023	.4426791213
6.024	.4426797039
6.025	.4426802867
6.026	.4426808680
6.027	.4426814496
6.028	.4426820313
6.029	.4426826124
6.030	.4426831930
6.031	.4426837741
6.032	.4426843543
6.033	.4426849344
6.034	.4426855146
6.035	.4426860945
6.036	.4426866730
6.037	.4426872521
6.038	.4426878304
6.039	.4426884094
6.040	.4426889865
6.041	.4426895646
6.042	.4426901419
6.043	.4426907199
6.044	.4426912960
6.045	.4426918728
6.046	.4426924490
6.047	.4426930251
6.048	.4426936013
6.049	.4426941760
6.050	.4426947517
6.051	.4426953267
6.052	.4426959017
6.053	.4426964753
6.054	.4426970501
6.055	.4426976233
6.056	.4426981973
6.057	.4426987703
6.058	.4426993433
6.059	.4426999159
6.060	.4427004884
6.061	.4427010610
6.062	.4427016326
6.063	.4427022042
6.064	.4427027753
6.065	.4427033455
6.066	.4427039172
6.067	.4427044866
6.068	.4427050574
6.069	.4427056269
6.070	.4427061969
6.071	.4427067662
6.072	.4427073348
6.073	.4427079042
6.074	.4427084726
6.075	.4427090404
6.076	.4427096082
6.077	.4427101758
6.078	.4427107433
6.079	.4427113107
6.080	.4427118775
6.081	.4427124437
6.082	.4427130099
6.083	.4427135760
6.084	.4427141415
6.085	.4427147077
6.086	.4427152719
6.087	.4427158375
6.088	.4427164023
6.089	.4427169669
6.090	.4427175298
6.091	.4427180939
6.092	.4427186580
6.093	.4427192205
6.094	.4427197830
6.095	.4427203466
6.096	.4427209080
6.097	.4427214699
6.098	.4427220328
6.099	.4427225950
6.100	.4427231554
6.101	.4427237167
6.102	.4427242775
6.103	.4427248379
6.104	.4427253972
6.105	.4427259571
6.106	.4427265182
6.107	.4427270763
6.108	.4427276359
6.109	.4427281944
6.110	.4427287533
6.111	.4427293116
6.112	.4427298696
6.113	.4427304274
6.114	.4427309857
6.115	.4427315423
6.116	.4427320985
6.117	.4427326553
6.118	.4427332122
6.119	.4427337679
6.120	.4427343239
6.121	.4427348802
6.122	.4427354350
6.123	.4427359895
6.124	.4427365451
6.125	.4427370995
6.126	.4427376533
6.127	.4427382072
6.128	.4427387604
6.129	.4427393138
6.130	.4427398676
6.131	.4427404207
6.132	.4427409728
6.133	.4427415258
6.134	.4427420774
6.135	.4427426296
6.136	.4427431806
6.137	.4427437319
6.138	.4427442826
6.139	.4427448337
6.140	.4427453840
6.141	.4427459345
6.142	.4427464843
6.143	.4427470345
6.144	.4427475836
6.145	.4427481326
6.146	.4427486819
6.147	.4427492302
6.148	.4427497785
6.149	.4427503265
6.150	.4427508744
6.151	.4427514223
6.152	.4427519691
6.153	.4427525167
6.154	.4427530633
6.155	.4427536094
6.156	.4427541560
6.157	.4427547016
6.158	.4427552471
6.159	.4427557927
6.160	.4427563380
6.161	.4427568829
6.162	.4427574280
6.163	.4427579721
6.164	.4427585160
6.165	.4427590601
6.166	.4427596036
6.167	.4427601469
6.168	.4427606898
6.169	.4427612323
6.170	.4427617752
6.171	.4427623173
6.172	.4427628596
6.173	.4427634009
6.174	.4427639430
6.175	.4427644841
6.176	.4427650248
6.177	.4427655663
6.178	.4427661059
6.179	.4427666461
6.180	.4427671862
6.181	.4427677260
6.182	.4427682655
6.183	.4427688042
6.184	.4427693434
6.185	.4427698820
6.186	.4427704201
6.187	.4427709584
6.188	.4427714960
6.189	.4427720339
6.190	.4427725716
6.191	.4427731077
6.192	.4427736450
6.193	.4427741818
6.194	.4427747173
6.195	.4427752543
6.196	.4427757898
6.197	.4427763252
6.198	.4427768602
6.199	.4427773957
6.200	.4427779304
6.201	.4427784648
6.202	.4427789988
6.203	.4427795332
6.204	.4427800667
6.205	.4427806001
6.206	.4427811331
6.207	.4427816665
6.208	.4427821988
6.209	.4427827320
6.210	.4427832643
6.211	.4427837958
6.212	.4427843272
6.213	.4427848590
6.214	.4427853895
6.215	.4427859211
6.216	.4427864518
6.217	.4427869824
6.218	.4427875125
6.219	.4427880418
6.220	.4427885720
6.221	.4427891016
6.222	.4427896304
6.223	.4427901595
6.224	.4427906876
6.225	.4427912165
6.226	.4427917444
6.227	.4427922721
6.228	.4427927993
6.229	.4427933272
6.230	.4427938542
6.231	.4427943815
6.232	.4427949083
6.233	.4427954338
6.234	.4427959599
6.235	.4427964863
6.236	.4427970122
6.237	.4427975373
6.238	.4427980620
6.239	.4427985870
6.240	.4427991118
6.241	.4427996362
6.242	.4428001599
6.243	.4428006842
6.244	.4428012082
6.245	.4428017307
6.246	.4428022541
6.247	.4428027767
6.248	.4428032991
6.249	.4428038220
6.250	.4428043445
6.251	.4428048663
6.252	.4428053875
6.253	.4428059095
6.254	.4428064298
6.255	.4428069514
6.256	.4428074721
6.257	.4428079922
6.258	.4428085125
6.259	.4428090318
6.260	.4428095520
6.261	.4428100711
6.262	.4428105904
6.263	.4428111095
6.264	.4428116280
6.265	.4428121461
6.266	.4428126646
6.267	.4428131823
6.268	.4428136998
6.269	.4428142174
6.270	.4428147343
6.271	.4428152515
6.272	.4428157678
6.273	.4428162846
6.274	.4428168006
6.275	.4428173169
6.276	.4428178326
6.277	.4428183479
6.278	.4428188630
6.279	.4428193779
6.280	.4428198923
6.281	.4428204075
6.282	.4428209223
6.283	.4428214352
6.284	.4428219490
6.285	.4428224625
6.286	.4428229753
6.287	.4428234890
6.288	.4428240016
6.289	.4428245143
6.290	.4428250266
6.291	.4428255385
6.292	.4428260503
6.293	.4428265618
6.294	.4428270737
6.295	.4428275843
6.296	.4428280955
6.297	.4428286061
6.298	.4428291161
6.299	.4428296256
6.300	.4428301362
6.301	.4428306460
6.302	.4428311550
6.303	.4428316645
6.304	.4428321735
6.305	.4428326817
6.306	.4428331901
6.307	.4428336989
6.308	.4428342059
6.309	.4428347150
6.310	.4428352219
6.311	.4428357283
6.312	.4428362358
6.313	.4428367422
6.314	.4428372489
6.315	.4428377553
6.316	.4428382612
6.317	.4428387667
6.318	.4428392728
6.319	.4428397783
6.320	.4428402823
6.321	.4428407881
6.322	.4428412930
6.323	.4428417969
6.324	.4428423019
6.325	.4428428050
6.326	.4428433082
6.327	.4428438126
6.328	.4428443151
6.329	.4428448183
6.330	.4428453208
6.331	.4428458234
6.332	.4428463261
6.333	.4428468272
6.334	.4428473288
6.335	.4428478306
6.336	.4428483321
6.337	.4428488328
6.338	.4428493339
6.339	.4428498351
6.340	.4428503353
6.341	.4428508350
6.342	.4428513348
6.343	.4428518347
6.344	.4428523334
6.345	.4428528328
6.346	.4428533324
6.347	.4428538307
6.348	.4428543293
6.349	.4428548267
6.350	.4428553254
6.351	.4428558237
6.352	.4428563205
6.353	.4428568187
6.354	.4428573145
6.355	.4428578117
6.356	.4428583092
6.357	.4428588049
6.358	.4428593013
6.359	.4428597967
6.360	.4428602925
6.361	.4428607880
6.362	.4428612837
6.363	.4428617784
6.364	.4428622734
6.365	.4428627675
6.366	.4428632615
6.367	.4428637554
6.368	.4428642502
6.369	.4428647440
6.370	.4428652361
6.371	.4428657299
6.372	.4428662224
6.373	.4428667148
6.374	.4428672079
6.375	.4428677002
6.376	.4428681923
6.377	.4428686843
6.378	.4428691751
6.379	.4428696661
6.380	.4428701575
6.381	.4428706482
6.382	.4428711394
6.383	.4428716292
6.384	.4428721197
6.385	.4428726094
6.386	.4428730994
6.387	.4428735883
6.388	.4428740774
6.389	.4428745663
6.390	.4428750552
6.391	.4428755438
6.392	.4428760322
6.393	.4428765199
6.394	.4428770086
6.395	.4428774954
6.396	.4428779840
6.397	.4428784703
6.398	.4428789579
6.399	.4428794441
6.400	.4428799307
6.401	.4428804161
6.402	.4428809026
6.403	.4428813894
6.404	.4428818741
6.405	.4428823599
6.406	.4428828454
6.407	.4428833302
6.408	.4428838152
6.409	.4428842993
6.410	.4428847839
6.411	.4428852677
6.412	.4428857515
6.413	.4428862342
6.414	.4428867181
6.415	.4428872008
6.416	.4428876841
6.417	.4428881667
6.418	.4428886488
6.419	.4428891312
6.420	.4428896130
6.421	.4428900948
6.422	.4428905774
6.423	.4428910582
6.424	.4428915389
6.425	.4428920205
6.426	.4428925005
6.427	.4428929819
6.428	.4428934620
6.429	.4428939417
6.430	.4428944212
6.431	.4428949007
6.432	.4428953801
6.433	.4428958589
6.434	.4428963376
6.435	.4428968172
6.436	.4428972950
6.437	.4428977728
6.438	.4428982511
6.439	.4428987288
6.440	.4428992071
6.441	.4428996846
6.442	.4429001609
6.443	.4429006381
6.444	.4429011141
6.445	.4429015911
6.446	.4429020671
6.447	.4429025431
6.448	.4429030198
6.449	.4429034950
6.450	.4429039701
6.451	.4429044447
6.452	.4429049193
6.453	.4429053938
6.454	.4429058690
6.455	.4429063433
6.456	.4429068178
6.457	.4429072914
6.458	.4429077645
6.459	.4429082384
6.460	.4429087120
6.461	.4429091839
6.462	.4429096571
6.463	.4429101296
6.464	.4429106022
6.465	.4429110737
6.466	.4429115457
6.467	.4429120165
6.468	.4429124889
6.469	.4429129601
6.470	.4429134309
6.471	.4429139010
6.472	.4429143724
6.473	.4429148430
6.474	.4429153127
6.475	.4429157829
6.476	.4429162525
6.477	.4429167225
6.478	.4429171912
6.479	.4429176598
6.480	.4429181284
6.481	.4429185977
6.482	.4429190660
6.483	.4429195338
6.484	.4429200025
6.485	.4429204698
6.486	.4429209381
6.487	.4429214045
6.488	.4429218721
6.489	.4429223387
6.490	.4429228053
6.491	.4429232717
6.492	.4429237379
6.493	.4429242039
6.494	.4429246703
6.495	.4429251355
6.496	.4429256010
6.497	.4429260657
6.498	.4429265306
6.499	.4429269958
6.500	.4429274606
6.501	.4429279252
6.502	.4429283889
6.503	.4429288526
6.504	.4429293165
6.505	.4429297805
6.506	.4429302428
6.507	.4429307061
6.508	.4429311689
6.509	.4429316318
6.510	.4429320936
6.511	.4429325555
6.512	.4429330182
6.513	.4429334797
6.514	.4429339409
6.515	.4429344026
6.516	.4429348638
6.517	.4429353249
6.518	.4429357848
6.519	.4429362458
6.520	.4429367060
6.521	.4429371659
6.522	.4429376261
6.523	.4429380861
6.524	.4429385455
6.525	.4429390045
6.526	.4429394636
6.527	.4429399236
6.528	.4429403813
6.529	.4429408394
6.530	.4429412977
6.531	.4429417561
6.532	.4429422136
6.533	.4429426713
6.534	.4429431285
6.535	.4429435864
6.536	.4429440421
6.537	.4429444995
6.538	.4429449561
6.539	.4429454120
6.540	.4429458680
6.541	.4429463237
6.542	.4429467807
6.543	.4429472358
6.544	.4429476906
6.545	.4429481453
6.546	.4429485999
6.547	.4429490558
6.548	.4429495097
6.549	.4429499647
6.550	.4429504182
6.551	.4429508721
6.552	.4429513261
6.553	.4429517795
6.554	.4429522320
6.555	.4429526854
6.556	.4429531385
6.557	.4429535900
6.558	.4429540434
6.559	.4429544960
6.560	.4429549473
6.561	.4429553989
6.562	.4429558512
6.563	.4429563020
6.564	.4429567527
6.565	.4429572037
6.566	.4429576541
6.567	.4429581058
6.568	.4429585552
6.569	.4429590061
6.570	.4429594558
6.571	.4429599054
6.572	.4429603548
6.573	.4429608049
6.574	.4429612541
6.575	.4429617030
6.576	.4429621510
6.577	.4429626005
6.578	.4429630474
6.579	.4429634966
6.580	.4429639441
6.581	.4429643913
6.582	.4429648397
6.583	.4429652868
6.584	.4429657338
6.585	.4429661811
6.586	.4429666275
6.587	.4429670735
6.588	.4429675203
6.589	.4429679664
6.590	.4429684120
6.591	.4429688578
6.592	.4429693032
6.593	.4429697486
6.594	.4429701940
6.595	.4429706382
6.596	.4429710828
6.597	.4429715273
6.598	.4429719714
6.599	.4429724167
6.600	.4429728601
6.601	.4429733028
6.602	.4429737472
6.603	.4429741902
6.604	.4429746333
6.605	.4429750760
6.606	.4429755185
6.607	.4429759610
6.608	.4429764033
6.609	.4429768459
6.610	.4429772872
6.611	.4429777292
6.612	.4429781705
6.613	.4429786116
6.614	.4429790526
6.615	.4429794935
6.616	.4429799348
6.617	.4429803745
6.618	.4429808151
6.619	.4429812549
6.620	.4429816951
6.621	.4429821348
6.622	.4429825748
6.623	.4429830140
6.624	.4429834529
6.625	.4429838916
6.626	.4429843303
6.627	.4429847687
6.628	.4429852072
6.629	.4429856451
6.630	.4429860832
6.631	.4429865206
6.632	.4429869587
6.633	.4429873954
6.634	.4429878327
6.635	.4429882703
6.636	.4429887062
6.637	.4429891424
6.638	.4429895792
6.639	.4429900158
6.640	.4429904521
6.641	.4429908869
6.642	.4429913233
6.643	.4429917581
6.644	.4429921932
6.645	.4429926291
6.646	.4429930625
6.647	.4429934978
6.648	.4429939319
6.649	.4429943667
6.650	.4429948008
6.651	.4429952341
6.652	.4429956676
6.653	.4429961010
6.654	.4429965346
6.655	.4429969672
6.656	.4429974005
6.657	.4429978333
6.658	.4429982650
6.659	.4429986977
6.660	.4429991294
6.661	.4429995614
6.662	.4429999928
6.663	.4430004244
6.664	.4430008557
6.665	.4430012864
6.666	.4430017181
6.667	.4430021485
6.668	.4430025789
6.669	.4430030090
6.670	.4430034391
6.671	.4430038693
6.672	.4430042992
6.673	.4430047291
6.674	.4430051582
6.675	.4430055873
6.676	.4430060164
6.677	.4430064454
6.678	.4430068732
6.679	.4430073017
6.680	.4430077301
6.681	.4430081580
6.682	.4430085862
6.683	.4430090132
6.684	.4430094407
6.685	.4430098677
6.686	.4430102950
6.687	.4430107225
6.688	.4430111493
6.689	.4430115750
6.690	.4430120012
6.691	.4430124284
6.692	.4430128542
6.693	.4430132791
6.694	.4430137050
6.695	.4430141302
6.696	.4430145552
6.697	.4430149805
6.698	.4430154053
6.699	.4430158302
6.700	.4430162547
6.701	.4430166783
6.702	.4430171028
6.703	.4430175268
6.704	.4430179502
6.705	.4430183737
6.706	.4430187969
6.707	.4430192192
6.708	.4430196422
6.709	.4430200654
6.710	.4430204875
6.711	.4430209103
6.712	.4430213325
6.713	.4430217543
6.714	.4430221763
6.715	.4430225984
6.716	.4430230189
6.717	.4430234403
6.718	.4430238620
6.719	.4430242825
6.720	.4430247033
6.721	.4430251242
6.722	.4430255442
6.723	.4430259640
6.724	.4430263844
6.725	.4430268036
6.726	.4430272230
6.727	.4430276422
6.728	.4430280615
6.729	.4430284809
6.730	.4430288991
6.731	.4430293181
6.732	.4430297365
6.733	.4430301545
6.734	.4430305726
6.735	.4430309907
6.736	.4430314082
6.737	.4430318261
6.738	.4430322427
6.739	.4430326602
6.740	.4430330773
6.741	.4430334941
6.742	.4430339102
6.743	.4430343266
6.744	.4430347432
6.745	.4430351585
6.746	.4430355753
6.747	.4430359906
6.748	.4430364067
6.749	.4430368208
6.750	.4430372363
6.751	.4430376519
6.752	.4430380658
6.753	.4430384808
6.754	.4430388956
6.755	.4430393090
6.756	.4430397226
6.757	.4430401373
6.758	.4430405514
6.759	.4430409641
6.760	.4430413778
6.761	.4430417904
6.762	.4430422032
6.763	.4430426167
6.764	.4430430290
6.765	.4430434412
6.766	.4430438535
6.767	.4430442658
6.768	.4430446772
6.769	.4430450882
6.770	.4430455009
6.771	.4430459116
6.772	.4430463227
6.773	.4430467331
6.774	.4430471445
6.775	.4430475554
6.776	.4430479658
6.777	.4430483752
6.778	.4430487852
6.779	.4430491958
6.780	.4430496046
6.781	.4430500145
6.782	.4430504241
6.783	.4430508327
6.784	.4430512418
6.785	.4430516500
6.786	.4430520594
6.787	.4430524681
6.788	.4430528749
6.789	.4430532836
6.790	.4430536910
6.791	.4430540990
6.792	.4430545069
6.793	.4430549143
6.794	.4430553212
6.795	.4430557282
6.796	.4430561348
6.797	.4430565406
6.798	.4430569480
6.799	.4430573544
6.800	.4430577603
6.801	.4430581664
6.802	.4430585715
6.803	.4430589779
6.804	.4430593826
6.805	.4430597876
6.806	.4430601927
6.807	.4430605979
6.808	.4430610019
6.809	.4430614069
6.810	.4430618116
6.811	.4430622151
6.812	.4430626193
6.813	.4430630227
6.814	.4430634271
6.815	.4430638295
6.816	.4430642334
6.817	.4430646364
6.818	.4430650386
6.819	.4430654418
6.820	.4430658441
6.821	.4430662470
6.822	.4430666492
6.823	.4430670509
6.824	.4430674528
6.825	.4430678547
6.826	.4430682560
6.827	.4430686574
6.828	.4430690581
6.829	.4430694591
6.830	.4430698606
6.831	.4430702610
6.832	.4430706615
6.833	.4430710607
6.834	.4430714616
6.835	.4430718611
6.836	.4430722614
6.837	.4430726610
6.838	.4430730600
6.839	.4430734590
6.840	.4430738585
6.841	.4430742576
6.842	.4430746561
6.843	.4430750541
6.844	.4430754525
6.845	.4430758509
6.846	.4430762486
6.847	.4430766465
6.848	.4430770440
6.849	.4430774415
6.850	.4430778392
6.851	.4430782364
6.852	.4430786331
6.853	.4430790304
6.854	.4430794262
6.855	.4430798232
6.856	.4430802194
6.857	.4430806156
6.858	.4430810116
6.859	.4430814071
6.860	.4430818021
6.861	.4430821977
6.862	.4430825936
6.863	.4430829882
6.864	.4430833834
6.865	.4430837768
6.866	.4430841724
6.867	.4430845668
6.868	.4430849612
6.869	.4430853555
6.870	.4430857486
6.871	.4430861425
6.872	.4430865363
6.873	.4430869295
6.874	.4430873226
6.875	.4430877151
6.876	.4430881086
6.877	.4430885016
6.878	.4430888934
6.879	.4430892855
6.880	.4430896781
6.881	.4430900697
6.882	.4430904617
6.883	.4430908535
6.884	.4430912442
6.885	.4430916364
6.886	.4430920270
6.887	.4430924183
6.888	.4430928090
6.889	.4430932000
6.890	.4430935898
6.891	.4430939807
6.892	.4430943708
6.893	.4430947603
6.894	.4430951499
6.895	.4430955403
6.896	.4430959296
6.897	.4430963189
6.898	.4430967080
6.899	.4430970966
6.900	.4430974860
6.901	.4430978741
6.902	.4430982623
6.903	.4430986513
6.904	.4430990393
6.905	.4430994270
6.906	.4430998146
6.907	.4431002021
6.908	.4431005897
6.909	.4431009770
6.910	.4431013642
6.911	.4431017504
6.912	.4431021379
6.913	.4431025245
6.914	.4431029100
6.915	.4431032968
6.916	.4431036829
6.917	.4431040683
6.918	.4431044550
6.919	.4431048402
6.920	.4431052259
6.921	.4431056107
6.922	.4431059957
6.923	.4431063811
6.924	.4431067656
6.925	.4431071502
6.926	.4431075354
6.927	.4431079192
6.928	.4431083034
6.929	.4431086874
6.930	.4431090709
6.931	.4431094546
6.932	.4431098371
6.933	.4431102216
6.934	.4431106046
6.935	.4431109878
6.936	.4431113697
6.937	.4431117524
6.938	.4431121354
6.939	.4431125171
6.940	.4431128996
6.941	.4431132818
6.942	.4431136640
6.943	.4431140453
6.944	.4431144259
6.945	.4431148072
6.946	.4431151889
6.947	.4431155696
6.948	.4431159513
6.949	.4431163318
6.950	.4431167117
6.951	.4431170922
6.952	.4431174719
6.953	.4431178523
6.954	.4431182316
6.955	.4431186118
6.956	.4431189912
6.957	.4431193704
6.958	.4431197502
6.959	.4431201291
6.960	.4431205084
6.961	.4431208864
6.962	.4431212652
6.963	.4431216429
6.964	.4431220215
6.965	.4431224000
6.966	.4431227777
6.967	.4431231553
6.968	.4431235330
6.969	.4431239103
6.970	.4431242873
6.971	.4431246641
6.972	.4431250417
6.973	.4431254179
6.974	.4431257944
6.975	.4431261717
6.976	.4431265475
6.977	.4431269234
6.978	.4431272994
6.979	.4431276746
6.980	.4431280516
6.981	.4431284268
6.982	.4431288021
6.983	.4431291768
6.984	.4431295518
6.985	.4431299263
6.986	.4431303014
6.987	.4431306763
6.988	.4431310496
6.989	.4431314242
6.990	.4431317987
6.991	.4431321727
6.992	.4431325458
6.993	.4431329192
6.994	.4431332928
6.995	.4431336661
6.996	.4431340392
6.997	.4431344126
6.998	.4431347852
6.999	.4431351575
7.000	.4431355295
7.001	.4431359025
7.002	.4431362743
7.003	.4431366466
7.004	.4431370180
7.005	.4431373897
7.006	.4431377615
7.007	.4431381323
7.008	.4431385040
7.009	.4431388754
7.010	.4431392457
7.011	.4431396167
7.012	.4431399865
7.013	.4431403574
7.014	.4431407272
7.015	.4431410978
7.016	.4431414677
7.017	.4431418374
7.018	.4431422065
7.019	.4431425764
7.020	.4431429456
7.021	.4431433151
7.022	.4431436846
7.023	.4431440527
7.024	.4431444216
